"participant_id","academic_yr","assignment","response_min","percent_accuracy","jazz_familiarity","sleep_quality_binary","music_study_habit_binary","caffeine_binary","stress_pre_test"
2031,"3","Instrumental_Jazz",37.0286791534101,78.8,2,1,1,1,4
2032,"3","Jazz",52.2676460589873,73.2,3,1,0,0,2
2033,"3","Instrumental_Jazz",46.301442809082,75.4,3,1,1,0,4
2034,"3","Jazz",50.2510106515361,64.9,4,0,0,1,4
2035,"3","No_Music",49.1190957762468,74.2,2,1,1,0,2
2036,"3","Instrumental_Jazz",38.8155172509712,94.1,2,1,1,0,1
2037,"3","No_Music",53.4447542956738,83,3,0,1,1,3
2038,"3","Jazz",53.3365822619777,68.5,4,1,1,1,5
2039,"3","Instrumental_Jazz",43.4803360614833,95,1,0,1,0,5
2040,"3","Instrumental_Jazz",44.419028361352,77.8,5,1,0,0,3
2041,"3","No_Music",53.4749020191346,75.8,2,1,0,1,2
2042,"3","Jazz",50.6288287327999,56.7,3,1,0,1,2
2043,"3","No_Music",60.0584668377614,72.7,1,0,1,0,2
2044,"3","Instrumental_Jazz",51.5954771902114,84.6,1,1,0,0,4
2045,"3","No_Music",45.7808153922576,75.2,3,1,1,1,3
2046,"3","Instrumental_Jazz",41.1308165382218,84.9,1,1,0,0,2
2047,"3","Instrumental_Jazz",49.7293301607277,78.9,3,1,0,1,3
2048,"3","Jazz",52.4890024096706,71.7,2,0,1,0,2
2049,"3","Jazz",55.8620814704034,70,3,1,1,1,2
2050,"3","Instrumental_Jazz",41.6327517875281,86.4,2,1,0,0,5
2051,"3","Jazz",52.9638187888163,68.3,3,1,0,0,3
2052,"3","Instrumental_Jazz",46.1776548724239,88.3,4,1,1,0,3
2053,"3","Instrumental_Jazz",51.3953077350762,88.5,2,1,1,0,3
2054,"3","Jazz",53.7599980222594,73.4,5,1,0,0,1
2055,"3","Jazz",50.7781911571268,68.6,3,0,0,0,2
2056,"3","No_Music",47.9495824633445,77.1,1,1,1,1,2
2057,"3","Jazz",53.459719376765,63.3,4,1,1,0,5
2058,"3","Jazz",49.370475461928,69,4,1,1,1,1
2059,"3","No_Music",50.6703645366627,83.9,2,0,1,0,3
2060,"3","No_Music",42.5061619746417,78.4,2,0,1,0,2
2061,"3","Jazz",50.4035744283239,72.7,3,1,1,0,5
2062,"3","Instrumental_Jazz",51.1190576271292,84.6,4,1,0,0,3
2063,"3","Instrumental_Jazz",46.1638106556658,82.9,3,0,1,0,3
2064,"3","Jazz",58.5590441027274,70.2,3,1,0,1,2
2065,"3","No_Music",49.5837115160109,77.2,5,1,1,0,3
2066,"3","Instrumental_Jazz",51.4362698053341,79.6,3,0,0,1,1
2067,"3","Jazz",54.1057368466655,68.9,3,0,0,1,2
2068,"3","No_Music",46.6823541807026,72.1,3,1,1,0,3
2069,"3","No_Music",53.8102193348189,67.3,2,1,1,0,1
2070,"3","Jazz",57.1041326446468,75,3,1,0,1,3
2071,"3","Instrumental_Jazz",41.6289192420577,91.5,3,1,1,0,2
2072,"3","Instrumental_Jazz",47.7187663388931,92.3,3,0,1,1,3
2073,"3","Jazz",59.9596340981137,64.6,2,1,0,0,5
2074,"3","Jazz",53.334131254956,71,4,1,1,0,3
2075,"3","No_Music",52.9257480684947,76.3,4,1,1,1,3
2076,"3","Instrumental_Jazz",53.2672961879644,84.5,5,0,0,0,5
2077,"3","Instrumental_Jazz",47.497685042529,83.4,5,0,0,1,4
2078,"3","Jazz",43.9705817348277,75,2,1,0,1,1
2079,"3","Jazz",51.5530593816136,72.4,4,0,1,1,5
2080,"3","Instrumental_Jazz",50.6199152614302,81.2,2,1,0,0,3
2081,"3","Instrumental_Jazz",41.437187072557,92.7,3,1,0,1,3
2082,"3","No_Music",47.9008135896523,73.4,3,1,0,1,5
2083,"3","Jazz",50.2764169019411,63.4,2,1,1,0,2
2084,"3","Instrumental_Jazz",34.8148351123482,77.4,2,0,0,0,3
2085,"3","Instrumental_Jazz",50.536155144837,86,2,1,1,1,1
2086,"3","Jazz",47.5575176624641,66.9,3,0,0,0,5
2087,"3","Instrumental_Jazz",39.7574149449525,81.5,3,0,0,1,5
2088,"3","Instrumental_Jazz",42.9092820177337,75.2,3,1,1,1,1
2089,"3","Jazz",49.8399822807546,65.4,5,1,1,1,3
2090,"3","Instrumental_Jazz",47.9280737725014,84,3,1,1,0,3
2091,"3","Jazz",44.6821704641298,61.7,2,1,0,1,3
2092,"3","Jazz",46.9057282489825,63.1,3,0,1,1,3
2093,"3","Jazz",49.7714878082095,62.8,3,1,1,0,1
2094,"3","No_Music",49.6947636692602,79.8,3,1,1,1,1
2095,"3","Jazz",57.7565930159866,73,4,1,1,1,3
2096,"3","Instrumental_Jazz",43.8610244715042,77.9,5,1,1,1,5
2097,"3","Instrumental_Jazz",48.054949630106,87.4,3,0,1,0,2
2098,"3","Instrumental_Jazz",52.1677198098982,78.7,1,1,1,0,3
2099,"3","No_Music",35.6839875321617,82.2,3,1,1,0,3
2100,"3","Jazz",51.3592432134064,67.7,4,1,1,0,3
2101,"3","Jazz",56.5448836305654,73.3,2,1,1,0,3
2102,"3","Jazz",51.5731548955539,72.7,2,1,1,0,1
2103,"3","No_Music",53.2477968719462,78,3,1,0,0,2
2104,"3","Instrumental_Jazz",45.5581220843573,80.7,1,0,1,0,1
2105,"3","Jazz",56.7789604709261,77.7,2,1,1,1,2
2106,"3","Instrumental_Jazz",47.3086089961149,90.2,4,1,1,1,1
2107,"3","Instrumental_Jazz",44.7131981221975,88.9,3,1,0,1,5
2108,"3","Instrumental_Jazz",46.975600949179,86.8,2,1,1,0,3
2109,"3","No_Music",47.2673364686887,70,3,1,1,1,3
2110,"3","No_Music",56.4731131743752,66.6,5,1,0,0,3
2111,"3","Jazz",58.6944824118545,64.6,3,1,0,1,4
2112,"3","Instrumental_Jazz",48.8907792063698,86.4,3,1,1,0,5
2113,"3","No_Music",47.6109561194062,76.5,2,1,0,1,3
2114,"3","Instrumental_Jazz",43.7003673303755,76.7,4,1,1,1,3
2115,"3","Instrumental_Jazz",42.1120806484838,80.2,3,1,1,0,3
2116,"3","Jazz",49.410759656362,74.8,2,1,0,0,2
2117,"3","Instrumental_Jazz",45.2542537463351,77,2,1,1,1,2
2118,"3","No_Music",51.3840593079343,73.2,5,1,1,0,3
2119,"3","Jazz",62.9174045073274,65.8,3,0,1,0,2
2120,"3","Instrumental_Jazz",50.2919666137192,84,3,0,1,1,4
2121,"3","Jazz",49.2531939017825,62,1,0,1,0,3
2122,"3","Instrumental_Jazz",52.1547597275071,89.3,3,0,1,0,2
2123,"3","No_Music",42.6553378888939,87.8,2,1,1,0,3
2124,"3","Instrumental_Jazz",41.4402925095168,86.3,5,0,1,0,2
2125,"3","Jazz",46.6340776378964,69.3,3,0,0,1,1
2126,"3","No_Music",49.3889669070017,89.3,4,1,1,1,3
2127,"3","Instrumental_Jazz",37.3286328490818,83.3,3,1,0,1,3
2128,"3","Instrumental_Jazz",53.6301315510649,80.9,3,0,1,1,3
2129,"3","Instrumental_Jazz",50.1571793811459,85.2,3,1,0,1,3
2130,"3","Jazz",57.9730515351267,73.8,3,1,1,0,1
2131,"3","Jazz",52.318330042938,73.8,3,1,0,0,3
2132,"3","Jazz",57.7751037463463,68.9,3,1,1,1,2
2133,"3","No_Music",51.1511616183869,81,3,1,1,1,5
2134,"3","No_Music",54.5818457315993,73.7,4,1,1,1,2
2135,"3","No_Music",46.0554199978125,80.8,2,0,0,0,3
2136,"3","Instrumental_Jazz",43.3254632049123,81.3,4,0,0,0,3
2137,"3","Jazz",54.9808773984515,72.8,3,1,0,0,1
2138,"3","Instrumental_Jazz",41.0301984373708,84.6,3,1,0,0,1
2139,"3","No_Music",59.1322763458778,73.7,3,1,1,0,1
2140,"3","No_Music",50.6755365791785,78,4,0,0,1,5
2141,"3","Instrumental_Jazz",49.9534632350235,76.1,2,0,1,1,4
2142,"3","Jazz",53.9953552979964,69.4,4,0,1,1,2
2143,"3","Instrumental_Jazz",55.2007922437089,82.3,2,0,1,0,4
2144,"3","Jazz",50.0049911943926,67.3,2,1,0,0,3
2145,"3","No_Music",48.8670991245884,74.3,4,1,1,0,1
2146,"3","No_Music",50.1734502354294,83.5,2,1,1,1,1
2147,"3","No_Music",48.5757839679718,71,4,1,1,1,3
2148,"3","No_Music",49.8754486112797,74.8,3,1,0,0,2
2149,"3","Instrumental_Jazz",44.2521869172092,77.8,5,1,0,0,2
2150,"3","Jazz",56.8910391676228,66.6,3,0,1,0,2
2151,"3","Instrumental_Jazz",45.6547994161165,79.4,2,1,1,1,2
2152,"3","No_Music",49.2424249559236,73.6,3,1,1,1,5
2153,"3","Instrumental_Jazz",46.6920931708497,81.2,2,1,1,0,2
2154,"3","Jazz",47.8637574098928,65.7,3,1,1,1,2
2155,"3","Jazz",54.9268296948949,72.8,4,0,1,0,3
2156,"3","No_Music",47.6104603810549,74.2,2,0,0,0,4
2157,"3","No_Music",50.5939431337543,73.7,2,0,0,0,1
2158,"3","No_Music",49.9712040971355,77.8,3,1,0,0,4
2159,"3","No_Music",51.3297172167246,78.2,5,1,1,1,5
2160,"3","No_Music",51.5705594965556,76.5,2,1,1,0,3
2161,"3","Instrumental_Jazz",47.9906121106541,81.9,3,1,1,1,2
2162,"3","No_Music",53.6937360808039,81.6,1,0,0,0,2
2163,"3","No_Music",46.3636732336199,72.8,1,1,0,1,2
2164,"3","Jazz",50.3755970920107,76.5,5,1,1,0,2
2165,"3","Jazz",54.5711992950461,70,4,1,0,0,3
2166,"3","Jazz",47.8222965487946,69.2,5,1,1,1,1
2167,"3","Instrumental_Jazz",52.3632159080904,79.4,3,1,1,0,4
2168,"3","No_Music",48.4531549499246,81.6,2,1,1,1,3
2169,"3","No_Music",49.1027434199281,69.8,4,1,0,0,2
2170,"3","Jazz",48.0704509062989,66.8,3,1,1,1,4
2171,"3","Jazz",57.7493745829622,71,3,0,0,0,4
2172,"3","No_Music",51.455635145153,69.6,3,1,1,1,4
2173,"3","Jazz",54.3002441987044,66.4,2,0,1,0,1
2174,"3","Jazz",50.0901766611479,75.4,4,0,1,1,2
2175,"3","Instrumental_Jazz",42.8406572033066,91.5,1,0,1,0,3
2176,"3","No_Music",46.3590243011872,73.4,4,1,0,1,3
2177,"3","Instrumental_Jazz",55.022571211426,91.4,1,1,1,0,2
2178,"3","No_Music",49.0744197297764,74.1,4,1,1,1,3
2179,"3","No_Music",59.8935426271235,84.9,3,1,0,0,2
2180,"3","Jazz",52.7422557199454,67.2,3,0,1,1,4
2181,"3","No_Music",52.2152962587211,71.7,2,1,1,0,2
2182,"3","Instrumental_Jazz",42.6642434997969,95.4,3,1,1,0,4
2183,"3","No_Music",55.3153728103858,75,5,1,0,1,4
2184,"3","Instrumental_Jazz",44.6652152113187,85.3,3,1,0,1,3
2185,"3","No_Music",52.0501872616819,82.5,4,1,1,1,2
2186,"3","Jazz",46.0394010573308,71.9,2,1,1,1,2
2187,"3","Jazz",55.6928230275825,68.7,3,1,0,1,3
2188,"3","Jazz",54.6750160091301,65.2,3,1,1,0,5
2189,"3","Instrumental_Jazz",35.1056800955254,74.4,3,1,1,0,3
2190,"3","Jazz",48.4415989443135,72.8,3,1,1,1,2
2191,"3","Jazz",47.3681065026506,68.5,4,0,0,0,3
2192,"3","No_Music",54.021406909007,76.1,3,1,0,0,1
2193,"3","No_Music",52.3162282009251,78,3,0,1,1,3
2194,"3","No_Music",45.456489583943,80.1,2,1,0,0,4
2195,"3","Instrumental_Jazz",45.4392901846054,89.3,3,1,0,1,4
2196,"3","Instrumental_Jazz",50.4035270979819,82.8,2,1,0,1,1
2197,"3","No_Music",41.4795125225975,74.5,3,1,1,1,1
2198,"3","Instrumental_Jazz",46.6495829070544,85.1,5,0,1,1,3
2199,"3","Jazz",53.9088492769143,67.3,1,0,1,0,1
2200,"3","Jazz",54.6371531817075,74.2,3,0,0,1,3
2201,"3","Jazz",47.1561371751211,73,3,1,1,0,2
2202,"3","Instrumental_Jazz",43.1947605099153,81.4,1,0,1,0,3
2203,"3","No_Music",51.7140209260616,85.4,4,1,1,1,2
2204,"3","Jazz",53.3941761684749,73.6,3,0,1,0,3
2205,"3","Jazz",56.6304998530119,69.9,3,1,0,1,3
2206,"3","Jazz",57.3657547874879,69.2,4,0,1,1,1
2207,"3","Jazz",53.2205933813043,64.6,2,1,0,1,5
2208,"3","Jazz",61.4630994351993,67.2,5,0,1,0,5
2209,"3","Jazz",53.2675999236725,66.2,2,0,1,1,3
2210,"3","No_Music",51.3166502405608,80.9,3,1,1,0,3
2211,"3","Jazz",54.6559554407456,69.4,5,1,1,0,2
2212,"3","No_Music",43.8004920280955,71,3,1,0,1,1
2213,"3","Instrumental_Jazz",47.2022038335684,79.9,3,1,1,0,5
2214,"3","No_Music",47.8974503371798,77.6,2,0,1,0,2
2215,"3","No_Music",50.4976709198194,72.1,2,1,1,1,4
2216,"3","Jazz",52.4203541091601,66.8,3,1,0,1,4
2217,"3","No_Music",47.4616745281448,73.8,4,0,1,0,3
2218,"3","Jazz",46.643814001193,70.9,3,1,1,0,3
2219,"3","No_Music",44.6533792353619,87,2,1,0,0,2
2220,"3","Instrumental_Jazz",35.887538818622,85.1,3,1,0,0,4
2221,"3","Jazz",53.889990759731,66,5,1,1,1,1
2222,"3","Jazz",51.7187239967218,62.9,4,1,1,1,1
2223,"3","Instrumental_Jazz",49.7061852206546,78.4,3,1,1,0,4
2224,"3","No_Music",50.8916284977452,84.1,4,1,1,1,1
2225,"3","Jazz",49.1855519278697,69.1,2,0,1,0,2
2226,"3","No_Music",46.585371245614,83.4,5,0,0,1,4
2227,"3","No_Music",42.9977951919347,83.3,3,0,0,0,1
2228,"3","Instrumental_Jazz",42.6346471243132,91.7,3,1,0,1,3
2229,"3","No_Music",61.7291610711974,69.3,2,1,1,1,3
2230,"3","Instrumental_Jazz",49.8611202010544,73,2,0,0,0,2
2231,"3","Instrumental_Jazz",40.3136057172671,84.5,3,1,1,1,2
2232,"3","Instrumental_Jazz",35.4375480489287,77.9,2,1,1,1,1
2233,"3","Jazz",49.4422103308258,73.4,3,1,1,0,3
2234,"3","Instrumental_Jazz",48.9330161004294,86.8,2,1,0,0,1
2235,"3","Jazz",53.9245619074358,70,3,1,1,0,2
2236,"3","No_Music",46.390234308419,77.3,2,1,0,1,1
2237,"3","No_Music",46.0863575458147,80.7,5,1,0,0,3
2238,"3","No_Music",50.9021336864465,81.8,3,0,1,0,3
2239,"3","No_Music",52.2207270904012,83,3,1,0,0,2
2240,"3","Jazz",67.0597856824645,69.4,2,0,1,0,2
2241,"3","No_Music",48.5039966039438,71.6,3,1,1,1,1
2242,"3","Jazz",51.1024324174266,69.8,3,0,0,0,2
2243,"3","No_Music",51.5672028330116,81.3,3,1,1,1,1
2244,"3","Instrumental_Jazz",43.253394842735,83.5,2,1,0,1,2
2245,"3","No_Music",54.1173495540665,75.1,1,0,0,1,3
2246,"3","Jazz",46.0452012632594,69.7,2,1,0,0,2
2247,"3","Jazz",53.1994682268616,69.2,2,1,0,1,4
2248,"3","No_Music",39.815657247305,74,3,1,0,0,3
2249,"3","No_Music",52.3336994659358,75.5,3,1,0,1,2
2250,"3","Instrumental_Jazz",45.3799840395207,87.1,5,0,0,0,1
2251,"4","No_Music",57.6877233430326,83.7,2,1,0,1,1
2252,"4","No_Music",44.65840589773,83.7,2,1,1,1,1
2253,"4","No_Music",43.9577746531749,76.4,2,0,0,1,3
2254,"4","Jazz",59.6466291453427,66.9,3,1,1,1,5
2255,"4","Instrumental_Jazz",47.6019127947677,76.1,2,1,1,0,5
2256,"4","No_Music",41.2140952513497,71.6,4,1,1,1,3
2257,"4","No_Music",53.517857984595,75.6,3,1,0,0,3
2258,"4","No_Music",45.8562864859839,85,3,1,0,0,3
2259,"4","Jazz",55.0127544664427,64.7,4,0,0,1,5
2260,"4","Jazz",58.2440481513967,66.5,1,1,1,0,2
2261,"4","No_Music",49.8634807182841,70.4,2,0,1,1,2
2262,"4","Instrumental_Jazz",50.000649348013,88.2,4,1,0,1,5
2263,"4","No_Music",58.0409607935201,67.6,4,0,0,1,1
2264,"4","Jazz",50.0962241667092,76.8,3,1,1,0,5
2265,"4","No_Music",45.5823295499418,70,3,1,0,1,4
2266,"4","Instrumental_Jazz",50.0795833153772,90,5,1,1,1,2
2267,"4","Jazz",53.9090936803447,64.3,3,0,1,0,1
2268,"4","No_Music",51.0922335014661,78,2,1,0,0,3
2269,"4","Instrumental_Jazz",49.1490035644319,80.2,3,1,1,0,2
2270,"4","Instrumental_Jazz",48.0644548974362,86.3,3,1,1,1,2
2271,"4","Jazz",55.6520376168639,70.2,3,1,1,0,1
2272,"4","No_Music",43.8655569440333,81.2,3,0,1,1,4
2273,"4","No_Music",52.1775382431349,75.9,3,1,0,0,5
2274,"4","No_Music",59.8639932420005,76.3,2,1,1,0,3
2275,"4","No_Music",49.9579761983066,73.7,2,1,1,1,4
2276,"4","No_Music",47.9117854961456,73.2,4,0,1,0,2
2277,"4","Instrumental_Jazz",49.6677474133709,80.6,3,0,1,0,3
2278,"4","Instrumental_Jazz",53.4313439452482,92.8,4,1,0,0,1
2279,"4","Instrumental_Jazz",46.7869667537045,97.2,2,1,1,1,5
2280,"4","No_Music",52.6569768337856,78.8,3,1,0,0,3
2281,"4","Instrumental_Jazz",44.7228426089332,89.7,5,1,1,0,2
2282,"4","Instrumental_Jazz",43.7205454673253,84.4,4,1,1,1,3
2283,"4","Jazz",50.631873727422,65,2,0,0,0,3
2284,"4","Instrumental_Jazz",53.6598630263885,84.6,3,0,0,1,2
2285,"4","Jazz",60.7254490481796,76.4,2,0,1,0,1
2286,"4","Instrumental_Jazz",41.3415724115166,80.7,2,0,1,0,1
2287,"4","No_Music",50.9303024889741,84.8,3,1,0,0,3
2288,"4","Instrumental_Jazz",49.213377561737,89.3,5,1,1,1,3
2289,"4","No_Music",42.914427389721,79.3,2,1,0,1,1
2290,"4","Jazz",54.2572352224318,72,4,0,1,1,3
2291,"4","Instrumental_Jazz",44.8931591192442,90.8,4,1,0,1,2
2292,"4","Jazz",43.9975016606377,67.4,4,1,1,0,2
2293,"4","Jazz",56.6181166488595,72.1,3,1,0,0,2
2294,"4","No_Music",47.3682596056994,71.6,3,0,1,0,3
2295,"4","Instrumental_Jazz",39.4958108783911,83,3,0,1,0,4
2296,"4","Jazz",63.6367690528586,68.4,2,0,1,1,3
2297,"4","Instrumental_Jazz",51.0137684213637,80.3,2,1,1,0,3
2298,"4","Jazz",58.8533922705997,64.4,3,1,1,0,3
2299,"4","Instrumental_Jazz",47.7488736556658,93.9,3,1,1,1,5
2300,"4","Instrumental_Jazz",35.0002304069962,86.8,5,1,0,1,1
2301,"4","No_Music",46.7806262365818,80.2,2,1,1,1,2
2302,"4","Instrumental_Jazz",39.661282859856,90.3,3,0,1,1,4
2303,"4","Jazz",50.5907756000249,70,3,1,1,1,5
2304,"4","Jazz",54.3804564314331,75,3,1,1,0,5
2305,"4","Jazz",55.6446701200012,69.7,3,1,1,1,1
2306,"4","Jazz",53.3487980719426,74.5,3,1,1,0,3
2307,"4","Jazz",45.8627241927785,63.7,2,1,1,0,5
2308,"4","No_Music",52.896190822836,74.5,4,1,1,1,2
2309,"4","Instrumental_Jazz",43.1971025679647,84.6,2,1,1,1,2
2310,"4","Jazz",42.4656219405865,70.6,2,0,1,1,2
2311,"4","No_Music",43.0190797309997,73.5,4,1,1,1,2
2312,"4","No_Music",53.955027504463,79.4,3,1,1,0,1
2313,"4","Jazz",54.4494851766617,72.5,3,0,0,1,1
2314,"4","Jazz",49.0556701455217,70.7,3,1,1,1,5
2315,"4","No_Music",31.3234399810736,66,3,1,0,1,3
2316,"4","Instrumental_Jazz",50.003232566437,88.5,3,1,1,0,4
2317,"4","Jazz",55.8379421075035,70.4,5,0,0,1,1
2318,"4","No_Music",49.0795911886536,78.8,3,1,0,0,1
2319,"4","Jazz",49.2281120461829,64.5,3,1,1,0,5
2320,"4","No_Music",42.8790987690321,79.4,2,0,1,1,1
2321,"4","Instrumental_Jazz",44.1244570819302,91.3,1,0,1,0,2
2322,"4","Instrumental_Jazz",45.1339859362924,81.2,3,1,1,1,3
2323,"4","No_Music",45.3261485805826,74.2,3,1,1,0,3
2324,"4","Instrumental_Jazz",41.7102282329607,84.8,3,1,0,1,3
2325,"4","Instrumental_Jazz",52.3353983657639,87.5,3,1,0,0,2
2326,"4","Instrumental_Jazz",44.366711701783,85.4,4,1,1,0,3
2327,"4","Jazz",54.7212607778273,77.8,3,1,1,1,1
2328,"4","Instrumental_Jazz",48.2965307176718,81.8,4,1,1,1,3
2329,"4","No_Music",52.1954038624364,83.7,3,1,0,0,2
2330,"4","Instrumental_Jazz",44.5418286899367,82.6,3,1,1,1,1
2331,"4","No_Music",52.8662492683122,76.9,3,1,0,1,3
2332,"4","No_Music",50.7180210046081,77.3,4,1,1,1,2
2333,"4","Instrumental_Jazz",53.0193929631422,86.3,3,1,0,0,3
2334,"4","Jazz",53.7150717170865,70,3,1,0,0,2
2335,"4","Instrumental_Jazz",43.4718252078757,80.5,3,0,1,1,1
2336,"4","Instrumental_Jazz",55.1336667123599,83.4,3,1,0,1,3
2337,"4","Instrumental_Jazz",45.6266807993654,84.8,1,0,0,1,1
2338,"4","No_Music",50.9260343602507,79.5,4,1,1,1,3
2339,"4","Instrumental_Jazz",55.0966864706989,88.4,3,0,0,1,1
2340,"4","Jazz",54.5683716388878,74.6,3,1,0,1,5
2341,"4","Jazz",56.4465980610135,67.6,4,1,0,1,3
2342,"4","Instrumental_Jazz",34.8906488943,87.3,4,1,1,0,2
2343,"4","Instrumental_Jazz",40.8578716763675,80.8,3,1,0,0,3
2344,"4","No_Music",44.9622069246112,73.8,3,0,1,0,1
2345,"4","Jazz",54.3404871937309,77.4,2,1,1,0,3
2346,"4","No_Music",53.1603804660151,78.3,4,1,1,1,1
2347,"4","No_Music",43.0208516545029,75.4,3,1,1,1,3
2348,"4","Jazz",57.0351730045553,74.3,4,0,1,0,5
2349,"4","Jazz",70.2762032467927,73,4,0,0,1,5
2350,"4","No_Music",55.127256297242,82.9,2,1,1,0,3
2351,"4","No_Music",45.4986892314929,82.3,5,1,1,0,1
2352,"4","No_Music",44.0117076099537,80.7,2,1,0,1,5
2353,"4","Instrumental_Jazz",43.8144103870189,78.2,4,0,0,0,3
2354,"4","Jazz",60.9740665078991,69.8,5,1,0,0,3
2355,"4","Jazz",52.4208474960602,71.2,4,0,1,0,2
2356,"4","Jazz",51.3872537236027,71.2,2,1,1,1,1
2357,"4","No_Music",55.3631714102358,78,2,1,0,1,4
2358,"4","No_Music",58.5990873248998,83.8,4,1,0,1,5
2359,"4","Instrumental_Jazz",43.1960666881396,89.7,3,0,1,0,5
2360,"4","Instrumental_Jazz",48.4680356871304,87.4,3,0,1,0,2
2361,"4","No_Music",46.9570380787356,74.5,3,0,0,1,1
2362,"4","Jazz",48.0440294208703,65.3,3,0,1,0,2
2363,"4","Jazz",58.1694155099069,74.2,4,0,0,1,3
2364,"4","Instrumental_Jazz",45.3765153017128,84.5,4,1,0,1,3
2365,"4","Instrumental_Jazz",50.0083962163277,95.6,4,0,1,1,2
2366,"4","Jazz",48.050284160907,73.1,3,0,0,0,1
2367,"4","Instrumental_Jazz",48.2732726357878,85.2,2,1,0,1,5
2368,"4","Jazz",42.3716496757548,77.6,3,1,1,1,3
2369,"4","Jazz",47.3834297705476,68.6,2,0,1,1,3
2370,"4","Jazz",58.060105698593,72.8,5,1,1,0,3
2371,"4","No_Music",46.652065482197,83,2,1,0,0,5
2372,"4","Jazz",52.6895133338421,68.5,2,1,1,1,2
2373,"4","Instrumental_Jazz",41.1506777058201,93.4,1,0,1,1,1
2374,"4","No_Music",41.8343089117041,80.6,4,0,1,1,2
2375,"4","Jazz",51.9208933745845,82.6,5,1,0,0,2
2376,"4","Instrumental_Jazz",49.554637400568,76.7,5,1,1,1,2
2377,"4","No_Music",45.1153791223566,78.4,2,0,1,0,2
2378,"4","Jazz",53.6807664173578,68.5,3,1,1,0,2
2379,"4","Jazz",60.7220839363014,68.9,3,1,1,1,1
2380,"4","Instrumental_Jazz",45.9368530491024,92.3,3,1,1,0,2
2381,"4","No_Music",49.5575778871436,77.8,2,1,0,0,1
2382,"4","Jazz",52.5232831387779,72.8,5,1,1,1,3
2383,"4","No_Music",50.9824626930774,83.9,4,1,1,1,5
2384,"4","No_Music",53.10512040914,69.8,3,0,1,1,3
2385,"4","No_Music",46.7661799851832,64.5,2,0,1,0,3
2386,"4","Instrumental_Jazz",50.6119957828452,82.2,4,1,1,1,3
2387,"4","Jazz",49.1168394338668,75.1,4,1,1,1,3
2388,"4","Jazz",53.7553744670747,66.5,2,1,1,1,5
2389,"4","Jazz",56.6290588273926,68.1,3,0,0,1,3
2390,"4","Jazz",47.3951135837214,68.9,1,0,0,1,4
2391,"4","Jazz",54.4217162727257,65.9,5,1,0,0,3
2392,"4","Instrumental_Jazz",48.8423374561028,94.4,2,0,0,1,3
2393,"4","Jazz",52.0022381793895,78.8,3,1,0,1,3
2394,"4","Jazz",50.6128877639241,67.5,2,1,1,1,1
2395,"4","Jazz",49.4562503872691,65.3,2,1,1,1,3
2396,"4","Jazz",59.198958748905,73.6,3,1,0,1,4
2397,"4","No_Music",43.8434184622668,78.8,4,1,1,1,1
2398,"4","No_Music",52.6221823633785,70.5,3,1,1,0,3
2399,"4","No_Music",49.3923987655795,78,3,1,1,1,2
2400,"4","Instrumental_Jazz",40.9639623356649,83.5,3,0,1,1,2
2401,"4","No_Music",45.6931575251921,82.1,1,1,0,1,2
2402,"4","No_Music",45.3148286017639,84.1,4,1,1,1,3
2403,"4","Jazz",55.257426449763,66.8,1,1,1,1,3
2404,"4","No_Music",48.6206603804187,76.7,2,1,0,1,5
2405,"4","No_Music",56.0261985131461,87.8,4,0,1,0,1
2406,"4","Jazz",52.9186739627351,68.8,3,0,1,0,3
2407,"4","Instrumental_Jazz",44.4635386379144,84.3,3,0,0,1,4
2408,"4","No_Music",47.3034435156533,77.8,4,1,0,0,4
2409,"4","Jazz",48.6034868160267,73.2,4,0,1,1,2
2410,"4","Instrumental_Jazz",46.6910499010559,85.2,1,1,1,1,2
2411,"4","No_Music",45.7994107592531,82.9,4,1,1,0,4
2412,"4","Jazz",52.7318262322695,66.6,3,1,1,0,3
2413,"4","No_Music",52.0477439480682,75.4,4,1,0,1,2
2414,"4","No_Music",41.0408240661841,76.9,4,1,1,1,2
2415,"4","No_Music",47.800740769022,77.4,3,0,0,0,5
2416,"4","Instrumental_Jazz",48.5552175148233,77.7,2,0,0,1,3
2417,"4","Instrumental_Jazz",46.8543533351932,88.6,2,1,0,0,2
2418,"4","Instrumental_Jazz",40.9469432766317,85.6,3,1,0,0,2
2419,"4","No_Music",52.0157086822417,70.1,5,1,1,0,2
2420,"4","No_Music",49.8360294410072,74.6,3,1,0,1,1
2421,"4","Jazz",58.3843710810311,59.2,3,0,1,1,2
2422,"4","Instrumental_Jazz",48.8973173016087,85.4,5,1,1,0,3
2423,"4","Instrumental_Jazz",42.6657218320633,90.5,3,1,1,1,4
2424,"4","Jazz",56.4570199673104,66.4,1,1,0,0,2
2425,"4","Instrumental_Jazz",45.0979473731109,82.9,5,1,1,1,3
2426,"4","Jazz",55.8302118547823,67,5,1,1,1,4
2427,"4","No_Music",57.0987650463055,81,2,0,1,0,2
2428,"4","Instrumental_Jazz",45.441480708841,82.6,3,1,0,1,3
2429,"4","Jazz",56.5098842729604,83.2,5,1,1,1,3
2430,"4","Jazz",44.4212207503911,67.2,3,1,0,1,3
2431,"4","Jazz",39.6538983147656,74.6,3,1,0,1,3
2432,"4","Jazz",44.0442675881452,74.8,1,0,1,0,2
2433,"4","No_Music",50.6004811286731,74.8,5,1,0,1,2
