"participant_id","treatment_invite","age","income","income_sq","race","family_law_enforcement","prev_incarcerated","family_incarcerated","num_children","num_children_under18","completed_pre_survey","completed_post_survey","attended_forum","trust_index_pre","trust_index_post","stress_index_pre","stress_index_post","safety_index_pre","safety_index_post","engage_index_pre","engage_index_post","satisfaction_index_pre","satisfaction_index_post"
1308,0,49,12295,151167025,"Black",0,0,0,1,1,0,1,0,,1,,4,,3,,3,,4
1309,1,43,14111,199120321,"Asian",0,0,0,1,1,1,1,1,3,4,4,3,3,3,4,4,3,4
1310,0,44,57490,3305100100,"Black",0,1,0,3,2,1,1,1,2,3,3,3,4,4,3,4,3,3
1311,0,57,21988,483472144,"Black",0,0,0,8,6,1,1,0,2,2,3,3,2,1,3,4,3,2
1312,0,25,39356,1548894736,"White",0,,1,2,2,1,1,0,2,2,3,3,4,4,2,2,3,3
1313,1,62,111966,12536385156,"Black",1,0,0,0,0,0,0,1,,,,,,,,,,
1314,0,45,35563,1264726969,"White",0,0,0,4,4,1,0,0,3,,3,,2,,3,,2,
1315,1,43,55350,3063622500,"Black",1,,0,0,0,1,0,0,2,,4,,3,,2,,4,
1316,0,32,81830,6696148900,"Hispanic",0,0,0,0,0,1,1,0,2,2,4,4,4,4,2,2,3,2
1317,1,38,20334,413471556,"Black",0,0,1,1,1,1,0,0,1,,4,,3,,3,,4,
1318,0,46,135120,18257414400,"Hispanic",1,0,0,2,1,1,1,0,3,3,3,2,2,2,4,3,3,2
1319,1,18,104129,10842848641,"Asian",0,0,0,1,1,1,1,1,3,4,2,2,4,4,3,3,3,3
1320,0,31,138434,19163972356,"White",0,0,0,1,1,0,1,0,,3,,3,,5,,3,,3
1321,1,49,35554,1264086916,"Black",1,0,0,7,7,1,1,1,3,3,5,5,3,3,1,1,2,3
1322,0,36,15496,240126016,"Asian",0,0,0,2,1,0,1,0,,2,,4,,3,,3,,3
1323,1,28,75260,5664067600,"White",0,0,0,1,1,0,1,0,,3,,2,,5,,3,,3
1324,0,30,82011,6725804121,"White",0,0,0,0,0,1,0,0,3,,2,,4,,3,,4,
1325,1,44,381579,145602533241,"Black",0,0,0,1,1,1,1,1,2,3,2,2,5,5,3,3,3,4
1326,0,18,197871,39152932641,"White",0,0,0,0,0,1,1,0,3,3,3,3,4,4,3,2,3,3
1327,0,53,34471,1188249841,"Other",0,0,1,1,0,1,1,0,3,3,3,3,3,3,4,4,4,5
1328,0,18,22345,499299025,"White",1,0,0,3,1,1,0,0,3,,3,,3,,4,,3,
1329,0,32,82172,6752237584,"White",0,0,0,3,3,1,0,0,2,,4,,4,,3,,3,
1330,1,28,246316,60671571856,"Black",0,1,0,3,2,1,1,0,2,1,3,2,3,3,3,3,3,4
1331,1,21,19405,376554025,"Black",0,0,0,1,0,1,1,1,2,2,4,3,4,4,3,3,3,4
1332,0,24,26779,717114841,"White",1,0,0,1,1,1,1,1,2,4,3,3,3,3,3,4,4,4
1333,1,44,202386,40960092996,"White",0,0,0,2,1,1,1,0,4,4,3,3,4,4,3,4,2,2
1334,1,38,217407,47265803649,"Black",0,0,0,1,1,0,1,0,,1,,4,,5,,2,,4
1335,0,35,58421,3413013241,"Black",0,,0,1,0,1,1,0,2,2,3,3,3,3,3,3,3,3
1336,0,18,13679,187115041,"White",0,0,0,0,0,0,1,1,,2,,2,,4,,4,,4
1337,1,20,32394,1049371236,"White",1,0,0,0,0,1,1,0,3,3,3,4,5,4,2,3,3,3
1338,1,38,127225,16186200625,"White",0,0,0,1,1,1,1,0,2,2,4,4,4,4,4,4,4,4
1339,1,27,280062,78434723844,"Black",0,1,1,0,0,1,1,0,2,2,4,4,3,3,3,3,3,3
1340,1,28,49369,2437298161,"Black",0,1,0,1,1,1,1,1,2,3,3,3,3,3,3,4,2,2
1341,0,56,30171,910289241,"White",0,0,0,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3
1342,0,43,63832,4074524224,"Black",1,,0,4,3,1,1,0,3,2,4,4,3,2,3,2,4,5
1343,0,24,56144,3152148736,"Other",0,,0,3,2,0,1,0,,3,,3,,3,,3,,3
1344,0,33,24157,583560649,"Black",0,1,1,2,0,1,1,0,1,1,4,4,3,3,2,2,2,3
1345,1,36,80281,6445038961,"Hispanic",1,0,0,2,2,1,0,0,3,,3,,4,,3,,2,
1346,1,30,152076,23127109776,"Black",0,0,0,4,3,1,1,1,2,3,3,3,2,3,3,3,3,3
1347,0,26,50528,2553078784,"White",0,0,0,1,0,1,1,1,2,3,2,2,4,5,2,2,3,3
1348,1,39,82486,6803940196,"White",0,0,0,2,2,1,1,1,3,4,3,3,4,4,3,3,4,4
1349,1,51,61172,3742013584,"White",0,0,0,0,0,1,1,1,3,4,4,4,3,3,3,4,3,3
1350,1,43,72333,5232062889,"Black",0,1,0,2,1,1,1,1,1,1,3,3,3,4,4,4,3,4
1351,0,37,42145,1776201025,"White",0,0,0,3,3,0,1,0,,4,,3,,3,,3,,3
1352,0,46,130363,16994511769,"White",0,1,0,2,1,1,1,0,2,2,4,3,3,4,2,2,2,3
1353,0,52,60188,3622595344,"Hispanic",0,0,0,3,3,1,1,0,3,3,3,2,4,4,3,3,3,4
1354,0,38,33440,1118233600,"White",0,0,1,0,0,1,1,1,1,1,4,4,4,4,3,3,4,5
1355,0,47,82797,6855343209,"White",0,0,0,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3
1356,0,23,107540,11564851600,"Black",0,0,0,2,1,1,0,0,2,,4,,4,,2,,4,
1357,0,36,47108,2219163664,"White",0,0,1,2,2,1,1,0,2,1,2,1,4,4,2,3,4,3
1358,1,34,5868,34433424,"Black",0,0,1,2,1,1,0,1,1,,4,,3,,3,,3,
1359,0,43,185111,34266082321,"White",0,0,0,1,1,1,1,0,3,2,4,4,4,4,4,3,2,2
1360,0,45,27427,752240329,"Black",1,1,1,2,1,0,1,0,,1,,5,,4,,3,,3
1361,1,38,37815,1429974225,"White",0,0,1,2,2,1,1,0,3,3,2,3,4,4,3,3,3,3
1362,0,29,182532,33317931024,"Black",0,0,1,1,1,1,1,1,1,2,3,3,3,3,2,3,2,3
1363,1,26,10953,119968209,"Hispanic",0,1,0,2,2,1,1,1,1,2,3,2,3,2,4,4,3,4
1364,0,44,20631,425638161,"Asian",0,0,0,1,1,1,0,1,3,,2,,4,,4,,3,
1365,0,60,27453,753667209,"White",0,1,0,2,0,1,1,0,2,2,4,4,2,3,3,3,2,2
1366,0,28,17492,305970064,"White",0,0,0,1,1,1,1,0,2,3,3,3,4,4,3,4,3,3
1367,0,34,120863,14607864769,"Hispanic",0,0,0,1,1,1,1,1,2,3,3,3,4,4,3,3,3,4
1368,1,45,137499,18905975001,"Black",0,0,0,0,0,1,1,0,2,3,2,3,4,5,3,3,3,3
1369,0,32,74644,5571726736,"Black",0,0,1,2,2,1,1,1,3,3,3,3,3,4,3,4,3,3
1370,0,42,35181,1237702761,"Black",0,0,0,0,0,1,1,0,3,4,3,3,3,4,2,3,3,3
1371,0,39,35626,1269211876,"White",0,0,0,1,0,1,1,0,2,3,2,2,4,4,3,3,4,4
1372,0,28,31740,1007427600,"Black",0,1,1,1,0,1,1,0,2,1,4,5,3,3,1,2,3,2
1373,0,52,32860,1079779600,"White",0,0,0,1,1,1,1,0,3,3,2,3,4,4,4,4,2,3
1374,1,53,73573,5412986329,"White",0,,0,0,0,1,1,1,3,3,3,2,3,4,3,3,4,4
1375,1,55,103486,10709352196,"Black",0,0,0,0,0,1,0,1,2,,3,,5,,2,,3,
1376,1,59,34701,1204159401,"White",0,0,0,1,0,1,0,1,4,,4,,2,,4,,2,
1377,0,32,64535,4164766225,"Hispanic",0,0,1,1,0,1,1,0,2,2,3,3,2,2,3,4,3,2
1378,1,33,7414,54967396,"Black",0,1,0,2,2,1,1,1,1,1,3,3,3,3,2,1,3,3
1379,0,44,53127,2822478129,"Black",0,1,0,2,2,1,1,0,2,2,4,4,2,2,3,3,3,2
1380,1,49,24761,613107121,"Black",0,0,0,2,1,1,1,1,2,3,4,3,4,4,3,3,3,3
1381,0,35,120404,14497123216,"Other",0,0,0,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3
1382,0,34,129112,16669908544,"White",0,0,0,1,1,1,1,0,3,3,3,3,4,4,3,3,3,3
1383,1,31,8626,74407876,"Black",0,0,0,2,1,1,1,0,2,2,3,4,3,3,4,3,3,3
1384,0,62,104572,10935303184,"White",1,0,1,3,2,1,1,1,4,4,3,3,4,4,3,2,3,4
1385,1,18,31799,1011176401,"Black",1,1,0,1,0,1,1,0,2,2,4,4,4,4,3,3,3,3
1386,0,37,43854,1923173316,"Asian",0,0,0,2,1,1,1,0,2,2,3,3,3,3,4,4,3,4
1387,0,41,102599,10526554801,"Hispanic",0,0,1,2,1,1,1,0,2,2,3,2,3,3,2,2,3,2
1388,1,24,86778,7530421284,"Black",0,1,0,1,1,1,1,1,2,3,4,4,3,3,3,3,2,3
1389,0,46,25966,674233156,"White",0,0,0,0,0,1,1,0,3,3,3,2,3,3,3,3,2,2
1390,0,18,64591,4171997281,"Black",0,0,0,2,1,1,0,1,2,,4,,3,,3,,3,
1391,1,54,34411,1184116921,"Black",0,1,0,2,1,1,1,1,1,2,4,4,2,2,2,2,2,3
1392,1,18,136116,18527565456,"White",0,0,0,0,0,1,1,0,2,3,2,2,5,4,3,3,3,2
1393,0,18,14223,202293729,"Other",0,0,0,1,1,1,1,0,2,3,4,4,3,2,2,2,3,3
1394,0,29,96335,9280432225,"Black",0,0,0,1,1,1,1,0,2,2,3,3,3,3,4,4,2,1
1395,0,42,152155,23151144025,"Black",0,0,0,1,1,1,1,1,2,3,3,3,3,4,3,3,3,4
1396,1,30,6199,38427601,"Hispanic",0,0,0,0,0,1,1,1,3,3,3,3,3,3,2,2,2,2
1397,1,32,83950,7047602500,"Black",0,0,1,2,2,1,1,1,2,2,3,3,3,3,1,1,3,4
1398,0,45,37399,1398685201,"Black",1,1,0,1,0,1,1,1,4,4,5,4,2,2,3,4,3,3
1399,0,24,54609,2982142881,"Black",0,0,1,2,1,1,1,0,2,2,3,3,4,3,3,3,4,3
1400,0,39,40284,1622800656,"White",0,0,0,4,4,1,0,1,4,,3,,3,,4,,3,
1401,0,47,86982,7565868324,"Black",0,1,0,1,1,1,1,0,2,1,4,4,3,3,3,3,3,3
1402,0,65,105072,11040125184,"Black",0,0,0,1,1,0,1,0,,3,,3,,4,,3,,3
1403,0,47,80361,6457890321,"White",0,0,0,0,0,1,1,0,2,2,2,2,4,3,2,2,3,3
1404,0,66,45924,2109013776,"White",0,0,0,1,1,1,1,0,3,3,3,4,4,4,3,3,4,4
1405,0,47,35613,1268285769,"Black",0,1,1,1,0,1,0,0,1,,4,,3,,3,,3,
1406,1,40,44691,1997285481,"Black",0,,0,4,3,1,1,0,1,1,3,3,3,3,2,2,3,3
1407,1,18,41687,1737805969,"Black",0,0,0,0,0,1,0,1,2,,3,,2,,3,,3,
1408,1,22,58914,3470859396,"Other",0,0,0,1,1,1,1,1,3,3,3,2,3,4,2,3,3,2
1409,0,35,25851,668274201,"Black",0,0,0,3,2,1,0,0,2,,3,,2,,3,,2,
1410,1,51,79813,6370114969,"Black",0,0,0,0,0,1,1,1,2,2,3,3,4,4,4,5,3,3
1411,1,35,22497,506115009,"White",0,0,0,2,0,1,1,1,2,3,4,4,4,4,2,2,3,3
1412,1,48,15250,232562500,"Black",0,0,0,2,1,1,1,1,3,3,5,4,4,4,3,4,3,3
1413,1,24,61451,3776225401,"Black",0,1,0,1,1,1,0,1,1,,3,,4,,3,,1,
1414,0,36,69704,4858647616,"Other",0,0,0,2,1,1,0,1,2,,3,,4,,3,,3,
1415,0,43,113563,12896554969,"Black",0,0,0,0,0,1,1,0,3,3,3,3,4,4,3,3,3,3
1416,1,35,89379,7988605641,"White",0,0,0,0,0,1,1,1,3,4,3,2,4,4,4,4,2,3
1417,1,42,59612,3553590544,"Black",0,1,0,2,1,1,0,1,3,,4,,3,,3,,2,
1418,0,30,86947,7559780809,"Black",0,0,0,0,0,1,1,0,3,3,4,5,4,4,4,4,3,3
1419,1,46,22820,520752400,"Black",1,0,1,2,1,1,1,1,2,3,3,3,3,3,3,4,3,3
1420,0,39,20076,403045776,"Hispanic",0,0,0,1,0,0,1,0,,2,,2,,5,,2,,3
1421,1,39,18909,357550281,"White",0,0,1,0,0,1,1,1,2,3,3,3,3,3,4,4,2,3
1422,1,18,51822,2685519684,"Black",0,0,1,1,1,1,1,0,2,2,4,4,3,4,3,3,3,4
1423,0,30,84877,7204105129,"Asian",0,,0,1,1,1,0,0,3,,2,,4,,1,,3,
1424,1,18,103248,10660149504,"White",0,,0,3,2,1,1,1,3,3,3,3,3,4,3,3,4,4
1425,0,18,163855,26848461025,"Black",0,0,0,1,0,1,1,0,3,3,3,3,4,4,2,2,3,3
1426,0,33,65065,4233454225,"Hispanic",0,0,0,2,2,1,0,0,2,,3,,4,,4,,3,
1427,0,38,45127,2036446129,"Black",0,0,1,1,1,1,1,0,2,2,3,3,3,3,3,3,2,2
1428,1,44,29459,867832681,"White",0,0,0,0,0,1,1,1,2,2,4,3,3,4,3,3,3,4
1429,1,56,61269,3753890361,"Black",0,1,0,1,1,1,1,1,2,2,4,4,3,2,2,2,2,3
1430,0,47,47491,2255395081,"White",0,0,0,1,1,1,1,0,4,3,3,3,3,3,3,3,3,3
1431,1,55,38549,1486025401,"Hispanic",0,0,0,2,2,1,1,0,2,2,4,4,4,4,3,3,3,3
1432,0,32,29090,846228100,"Other",1,0,0,1,0,1,1,0,3,3,2,2,3,3,3,2,3,3
1433,1,35,22361,500014321,"White",0,,0,3,2,1,1,0,3,3,4,4,2,2,3,3,3,4
1434,1,56,22775,518700625,"Black",0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3
1435,0,40,161918,26217438724,"White",0,1,0,1,1,1,1,1,1,2,2,2,3,2,3,3,2,2
1436,0,18,61100,3733210000,"Black",0,0,0,4,3,1,1,0,1,1,4,3,3,3,2,2,3,3
1437,1,27,35444,1256277136,"Hispanic",0,0,0,1,1,1,1,1,1,2,2,2,4,4,3,3,4,4
1438,1,55,14135,199798225,"White",0,0,0,3,0,1,1,1,2,2,3,2,5,4,4,4,3,3
1439,1,31,58342,3403788964,"White",0,0,0,0,0,1,1,1,4,4,4,3,3,3,3,3,4,5
1440,1,45,33588,1128153744,"White",0,0,0,3,1,1,1,0,3,3,3,3,3,3,2,2,3,3
1441,0,40,46680,2179022400,"White",0,0,0,2,1,1,1,0,3,3,3,3,4,4,3,3,3,3
1442,1,33,42364,1794708496,"White",0,0,0,1,1,1,1,1,3,3,4,4,2,3,2,2,2,2
1443,0,35,93025,8653650625,"Black",1,1,1,1,1,1,0,0,2,,5,,3,,3,,3,
1444,0,46,47329,2240034241,"White",0,0,0,1,1,1,0,0,3,,2,,4,,2,,2,
1445,1,43,43364,1880436496,"White",0,0,0,2,2,1,1,1,3,3,2,2,3,2,4,4,3,3
1446,1,59,333717,111367036089,"White",0,0,0,2,0,1,1,1,3,3,3,2,4,5,3,4,3,3
1447,0,37,119317,14236546489,"Black",0,0,0,0,0,1,1,0,2,2,3,3,3,3,2,2,2,1
1448,0,26,55481,3078141361,"White",0,0,0,2,1,1,1,0,2,2,4,3,4,5,4,4,4,3
1449,1,42,27856,775956736,"Black",0,1,0,1,1,1,1,0,1,1,4,4,4,4,3,3,3,3
1450,0,51,128423,16492466929,"Black",0,0,0,2,2,1,1,1,3,3,4,4,4,3,3,3,3,3
1451,1,74,23710,562164100,"Black",0,1,1,0,0,1,0,1,2,,4,,4,,3,,3,
1452,1,33,48114,2314956996,"White",0,1,0,1,1,1,1,1,2,3,3,3,3,3,3,3,2,2
1453,1,35,98898,9780814404,"Hispanic",0,0,0,2,2,1,0,1,3,,3,,3,,2,,3,
1454,0,53,35980,1294560400,"Asian",0,0,0,0,0,1,1,0,3,3,3,3,3,3,3,3,2,2
1455,1,59,37272,1389201984,"Black",1,0,0,1,1,1,0,0,2,,4,,4,,3,,3,
1456,1,30,71113,5057058769,"White",0,0,0,1,1,1,1,1,4,5,3,3,3,3,2,3,3,4
1457,0,50,55902,3125033604,"Black",0,1,1,6,4,1,1,0,2,2,4,4,3,2,3,3,2,2
1458,1,32,40961,1677803521,"Black",0,0,0,0,0,1,1,1,2,2,4,3,3,4,3,3,3,4
1459,1,26,42289,1788359521,"Hispanic",0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,2,3
1460,0,49,61114,3734920996,"White",0,,0,4,2,1,1,0,3,3,3,3,3,2,3,3,3,3
1461,1,42,72632,5275407424,"White",0,0,1,0,0,1,1,1,3,4,3,3,3,3,3,3,3,3
1462,1,46,140813,19828300969,"Other",0,,1,1,1,1,1,1,2,2,2,2,3,3,3,4,3,3
1463,1,31,35753,1278277009,"White",0,0,0,4,2,1,0,1,4,,4,,4,,2,,4,
1464,0,67,143359,20551802881,"White",0,0,1,3,3,1,1,0,2,2,4,4,4,4,3,3,2,2
1465,0,50,15485,239785225,"White",0,0,0,4,0,1,1,0,3,3,3,3,2,1,3,3,3,3
1466,1,34,29843,890604649,"White",0,0,0,2,2,1,0,1,3,,3,,5,,3,,3,
1467,1,51,16940,286963600,"Black",0,1,0,4,2,1,1,0,1,1,4,4,3,3,3,3,3,4
1468,0,22,64044,4101633936,"Black",0,,0,1,1,0,0,0,,,,,,,,,,
1469,0,38,70015,4902100225,"Black",0,0,0,2,1,1,1,1,2,2,3,3,3,3,2,3,3,3
1470,0,61,16763,280998169,"Black",0,0,0,1,0,1,1,1,3,3,3,3,2,3,3,3,3,4
1471,1,37,51952,2699010304,"Black",0,,1,2,1,1,1,1,3,3,4,4,2,2,2,2,3,3
1472,0,54,24069,579316761,"Black",0,0,0,1,0,1,1,0,2,2,3,3,3,3,3,3,4,4
1473,1,37,74225,5509350625,"Black",0,1,0,3,2,1,1,1,2,2,3,2,4,4,2,3,2,2
1474,0,18,14412,207705744,"Other",0,,0,2,0,1,1,0,3,4,3,3,2,3,3,2,4,4
1475,0,27,99863,9972618769,"Black",0,0,0,3,2,1,1,0,3,3,3,3,3,3,3,3,3,3
1476,1,43,48255,2328545025,"Other",0,0,1,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3
1477,0,62,21830,476548900,"Asian",0,0,0,1,1,1,1,1,3,4,4,4,3,3,3,4,3,3
1478,1,31,46791,2189397681,"Black",0,0,0,1,1,1,0,1,2,,4,,3,,3,,2,
1479,1,44,40427,1634342329,"White",0,0,0,0,0,1,1,1,3,3,2,2,4,4,3,3,3,3
1480,1,26,37355,1395396025,"White",0,0,1,1,0,1,1,1,3,4,3,2,3,3,4,4,3,3
1481,1,25,15092,227768464,"Black",0,1,0,3,3,1,1,1,2,3,4,3,3,3,1,2,3,3
1482,0,28,31307,980128249,"White",0,0,0,0,0,1,0,1,3,,3,,3,,4,,3,
1483,1,61,43526,1894512676,"Hispanic",0,0,1,0,0,1,1,1,3,3,4,4,2,3,3,4,3,4
1484,1,54,15263,232959169,"Black",0,0,0,0,0,1,1,1,3,3,3,2,3,3,3,4,3,4
1485,1,49,63683,4055524489,"White",0,,0,2,1,1,1,0,3,3,2,2,4,4,4,4,4,4
1486,0,57,149982,22494600324,"White",0,,0,1,0,1,1,0,3,3,4,4,3,3,4,4,3,3
1487,1,34,93475,8737575625,"White",0,0,0,1,0,1,1,1,4,4,4,4,4,3,3,3,3,3
1488,0,51,26396,696748816,"Black",0,1,1,2,1,1,1,0,1,1,4,4,3,4,3,4,2,2
1489,1,43,29563,873970969,"Black",0,1,1,4,4,1,1,1,1,2,4,4,2,2,3,4,1,2
1490,1,24,34449,1186733601,"Black",0,0,0,4,3,1,0,1,3,,3,,2,,3,,2,
1491,0,28,81186,6591166596,"Black",0,1,0,3,2,1,1,0,2,2,3,3,3,2,3,3,2,3
1492,0,41,48444,2346821136,"Hispanic",0,0,0,4,4,1,1,1,3,3,4,3,3,3,2,3,2,3
1493,1,43,23476,551122576,"White",1,0,0,2,2,1,1,1,3,3,4,3,4,5,4,4,2,3
1494,1,35,14916,222487056,"Black",0,0,0,6,3,1,1,1,3,3,4,3,2,2,2,2,3,3
1495,0,25,78215,6117586225,"White",0,0,0,2,2,1,1,0,3,3,3,3,4,4,2,2,3,2
1496,1,18,21690,470456100,"Black",1,0,0,3,2,1,1,0,2,2,2,2,3,3,2,2,3,2
1497,1,46,74413,5537294569,"White",0,0,0,0,0,0,1,1,,2,,2,,3,,3,,3
1498,0,36,53010,2810060100,"Asian",0,0,0,6,4,0,0,1,,,,,,,,,,
1499,1,48,89072,7933821184,"Black",0,1,0,1,1,1,1,0,1,1,4,5,4,4,2,3,3,3
1500,0,18,119984,14396160256,"Hispanic",0,0,0,1,0,1,1,0,1,1,3,3,2,2,4,4,2,3
